region_type,region_id,parent_id,color,local_x,local_y,global_x,global_y,bbox_local,bbox,density_multiplier
land,TRT000414-PRV000003,TRT000414,#d28b2e,63.02,62.78,3925.02,715.78,"[41, 41, 87, 87]","[3903, 694, 3949, 740]",1.0
land,TRT000414-PRV000004,TRT000414,#5fb275,87.95,42.94,3949.95,695.94,"[65, 19, 115, 70]","[3927, 672, 3977, 723]",1.0
land,TRT000414-PRV000005,TRT000414,#81e2c8,54.85,22.03,3916.85,675.03,"[35, 0, 80, 43]","[3897, 653, 3942, 696]",1.0
land,TRT000415-PRV000001,TRT000415,#957a71,97.34,55.72,3869.34,740.72,"[74, 34, 125, 83]","[3846, 719, 3897, 768]",1.0
land,TRT000415-PRV000002,TRT000415,#f66b3d,64.91,74.46,3836.91,759.46,"[43, 56, 91, 93]","[3815, 741, 3863, 778]",1.0
land,TRT000415-PRV000003,TRT000415,#636515,28.2,40.29,3800.2,725.29,"[0, 23, 46, 63]","[3772, 708, 3818, 748]",1.0
land,TRT000415-PRV000004,TRT000415,#7d6d14,119.95,91.42,3891.95,776.42,"[88, 60, 157, 116]","[3860, 745, 3929, 801]",1.0
land,TRT000415-PRV000005,TRT000415,#3dfa95,29.41,81.06,3801.41,766.06,"[9, 62, 48, 96]","[3781, 747, 3820, 781]",1.0
land,TRT000415-PRV000006,TRT000415,#ef7b8d,60.38,40.99,3832.38,725.99,"[44, 24, 81, 58]","[3816, 709, 3853, 743]",1.0
land,TRT000415-PRV000007,TRT000415,#367eb3,89.16,23.41,3861.16,708.41,"[71, 0, 110, 39]","[3843, 685, 3882, 724]",1.0
land,TRT000416-PRV000001,TRT000416,#fcde26,58.75,27.87,3969.75,618.87,"[46, 5, 76, 55]","[3957, 596, 3987, 646]",1.0
land,TRT000416-PRV000002,TRT000416,#2c4293,28.56,60.48,3939.56,651.48,"[0, 44, 54, 83]","[3911, 635, 3965, 674]",1.0
land,TRT000416-PRV000003,TRT000416,#554169,35.41,26.24,3946.41,617.24,"[17, 4, 49, 47]","[3928, 595, 3960, 638]",1.0
land,TRT000416-PRV000004,TRT000416,#5c3360,59.14,78.32,3970.14,669.32,"[38, 54, 85, 102]","[3949, 645, 3996, 693]",1.0
land,TRT000416-PRV000005,TRT000416,#1b643f,87.12,23.29,3998.12,614.29,"[68, 0, 112, 43]","[3979, 591, 4023, 634]",1.0
land,TRT000417-PRV000001,TRT000417,#f98fd7,44.14,60.25,2703.14,671.25,"[19, 43, 70, 81]","[2678, 654, 2729, 692]",1.0
land,TRT000417-PRV000002,TRT000417,#27142f,56.58,35.65,2715.58,646.65,"[23, 7, 76, 54]","[2682, 618, 2735, 665]",1.0
land,TRT000417-PRV000003,TRT000417,#b3fb6a,114.54,43.05,2773.54,654.05,"[89, 13, 140, 67]","[2748, 624, 2799, 678]",1.0
land,TRT000417-PRV000004,TRT000417,#68ff88,39.85,93.76,2698.85,704.76,"[14, 76, 67, 123]","[2673, 687, 2726, 734]",1.0
land,TRT000417-PRV000005,TRT000417,#036f23,16.16,80.89,2675.16,691.89,"[0, 47, 35, 116]","[2659, 658, 2694, 727]",1.0
land,TRT000417-PRV000006,TRT000417,#034cd2,78.28,72.58,2737.28,683.58,"[58, 48, 101, 101]","[2717, 659, 2760, 712]",1.0
land,TRT000417-PRV000007,TRT000417,#63952a,87.44,24.44,2746.44,635.44,"[63, 0, 120, 52]","[2722, 611, 2779, 663]",1.0
land,TRT000418-PRV000001,TRT000418,#7deae7,24.0,108.0,2575.0,818.0,"[0, 81, 46, 129]","[2551, 791, 2597, 839]",1.0
land,TRT000418-PRV000002,TRT000418,#d38b74,50.24,68.89,2601.24,778.89,"[27, 45, 75, 94]","[2578, 755, 2626, 804]",1.0
land,TRT000418-PRV000003,TRT000418,#6e6bb9,73.61,38.91,2624.61,748.91,"[53, 19, 96, 64]","[2604, 729, 2647, 774]",1.0
land,TRT000418-PRV000004,TRT000418,#d50212,107.78,24.28,2658.78,734.28,"[87, 0, 129, 43]","[2638, 710, 2680, 753]",1.0
land,TRT000419-PRV000001,TRT000419,#0af8d5,11.12,3.18,3208.12,622.18,"[0, 0, 23, 8]","[3197, 619, 3220, 627]",1.75
land,TRT000420-PRV000001,TRT000420,#ac6ced,68.05,26.49,2807.05,692.49,"[49, 0, 95, 43]","[2788, 666, 2834, 709]",1.0
land,TRT000420-PRV000002,TRT000420,#c306bb,32.85,24.54,2771.85,690.54,"[0, 5, 53, 42]","[2739, 671, 2792, 708]",1.0
land,TRT000420-PRV000003,TRT000420,#90753e,29.18,58.85,2768.18,724.85,"[1, 37, 50, 85]","[2740, 703, 2789, 751]",1.0
land,TRT000420-PRV000004,TRT000420,#a871a8,67.06,59.21,2806.06,725.21,"[48, 43, 92, 82]","[2787, 709, 2831, 748]",1.0
land,TRT000421-PRV000001,TRT000421,#0ae29b,43.88,53.16,2788.88,796.16,"[22, 34, 59, 78]","[2767, 777, 2804, 821]",1.0
land,TRT000421-PRV000002,TRT000421,#a1a6cc,65.82,18.72,2810.82,761.72,"[46, 0, 91, 39]","[2791, 743, 2836, 782]",1.0
land,TRT000421-PRV000003,TRT000421,#2e4330,75.87,56.3,2820.87,799.3,"[56, 30, 102, 88]","[2801, 773, 2847, 831]",1.0
land,TRT000421-PRV000004,TRT000421,#6a4a6e,15.85,38.87,2760.85,781.87,"[0, 20, 32, 56]","[2745, 763, 2777, 799]",1.0
land,TRT000421-PRV000005,TRT000421,#3f063c,32.35,20.1,2777.35,763.1,"[13, 4, 49, 40]","[2758, 747, 2794, 783]",1.0
land,TRT000422-PRV000001,TRT000422,#34501a,51.7,25.5,2835.7,621.5,"[31, 5, 72, 50]","[2815, 601, 2856, 646]",1.0
land,TRT000422-PRV000002,TRT000422,#272781,20.19,38.32,2804.19,634.32,"[0, 16, 42, 64]","[2784, 612, 2826, 660]",1.0
land,TRT000422-PRV000003,TRT000422,#b1eddc,37.18,67.39,2821.18,663.39,"[9, 46, 59, 96]","[2793, 642, 2843, 692]",1.0
land,TRT000422-PRV000004,TRT000422,#3a0395,67.43,84.96,2851.43,680.96,"[43, 66, 94, 103]","[2827, 662, 2878, 699]",1.0
land,TRT000422-PRV000005,TRT000422,#4162e6,76.78,53.88,2860.78,649.88,"[54, 35, 95, 77]","[2838, 631, 2879, 673]",1.0
land,TRT000422-PRV000006,TRT000422,#6bc3f6,81.88,17.63,2865.88,613.63,"[64, 0, 97, 37]","[2848, 596, 2881, 633]",1.0
land,TRT000423-PRV000001,TRT000423,#f1dd29,20.57,56.48,2896.57,649.48,"[2, 39, 46, 75]","[2878, 632, 2922, 668]",1.0
land,TRT000423-PRV000002,TRT000423,#800896,20.62,20.2,2896.62,613.2,"[3, 0, 44, 40]","[2879, 593, 2920, 633]",1.0
land,TRT000423-PRV000003,TRT000423,#d770da,52.36,26.29,2928.36,619.29,"[32, 0, 73, 55]","[2908, 593, 2949, 648]",1.0
land,TRT000423-PRV000004,TRT000423,#d9a5dc,56.33,78.0,2932.33,671.0,"[35, 54, 85, 102]","[2911, 647, 2961, 695]",1.0
land,TRT000423-PRV000005,TRT000423,#edfa7d,19.62,87.84,2895.62,680.84,"[0, 73, 41, 104]","[2876, 666, 2917, 697]",1.0
land,TRT000424-PRV000001,TRT000424,#54ab26,67.16,70.43,2885.16,760.43,"[49, 46, 87, 95]","[2867, 736, 2905, 785]",1.0
land,TRT000424-PRV000002,TRT000424,#3303ed,32.95,75.88,2850.95,765.88,"[8, 57, 54, 98]","[2826, 747, 2872, 788]",1.0
land,TRT000424-PRV000003,TRT000424,#9fea5d,63.57,24.34,2881.57,714.34,"[46, 0, 82, 48]","[2864, 690, 2900, 738]",1.0
land,TRT000424-PRV000004,TRT000424,#60edbf,26.97,44.01,2844.97,734.01,"[0, 29, 56, 60]","[2818, 719, 2874, 750]",1.0
land,TRT000424-PRV000005,TRT000424,#fd5e68,31.75,16.36,2849.75,706.36,"[10, 0, 52, 29]","[2828, 690, 2870, 719]",1.0
land,TRT000425-PRV000001,TRT000425,#0cf261,52.43,65.9,2868.43,850.9,"[27, 42, 73, 92]","[2843, 827, 2889, 877]",1.0
land,TRT000425-PRV000002,TRT000425,#2c94b8,39.6,22.25,2855.6,807.25,"[18, 2, 59, 45]","[2834, 787, 2875, 830]",1.0
land,TRT000425-PRV000003,TRT000425,#363faf,83.23,60.86,2899.23,845.86,"[62, 35, 106, 87]","[2878, 820, 2922, 872]",1.0
land,TRT000425-PRV000004,TRT000425,#43239e,22.48,46.4,2838.48,831.4,"[0, 26, 45, 70]","[2816, 811, 2861, 855]",1.0
land,TRT000425-PRV000005,TRT000425,#eb10ff,70.77,20.33,2886.77,805.33,"[52, 0, 94, 43]","[2868, 785, 2910, 828]",1.0
land,TRT000426-PRV000001,TRT000426,#c0684a,73.2,38.9,2971.2,806.9,"[44, 18, 105, 65]","[2942, 786, 3003, 833]",1.0
land,TRT000426-PRV000002,TRT000426,#0b94d5,32.39,59.06,2930.39,827.06,"[10, 38, 58, 87]","[2908, 806, 2956, 855]",1.0
land,TRT000426-PRV000003,TRT000426,#58a3ce,52.41,15.69,2950.41,783.69,"[32, 0, 77, 39]","[2930, 768, 2975, 807]",1.0
land,TRT000426-PRV000004,TRT000426,#bc4491,19.56,22.98,2917.56,790.98,"[0, 3, 41, 46]","[2898, 771, 2939, 814]",1.0
land,TRT000427-PRV000001,TRT000427,#b00d93,59.81,61.11,2953.81,745.11,"[41, 39, 78, 84]","[2935, 723, 2972, 768]",1.0
land,TRT000427-PRV000002,TRT000427,#615d01,26.92,68.11,2920.92,752.11,"[7, 47, 49, 89]","[2901, 731, 2943, 773]",1.0
land,TRT000427-PRV000003,TRT000427,#ba8b69,20.19,29.84,2914.19,713.84,"[0, 7, 41, 53]","[2894, 691, 2935, 737]",1.0
land,TRT000427-PRV000004,TRT000427,#e427d5,53.71,22.41,2947.71,706.41,"[32, 0, 77, 45]","[2926, 684, 2971, 729]",1.0
land,TRT000428-PRV000001,TRT000428,#388687,21.09,38.71,2700.09,740.71,"[0, 14, 45, 66]","[2679, 716, 2724, 768]",1.0
land,TRT000428-PRV000002,TRT000428,#9390b2,46.11,19.85,2725.11,721.85,"[14, 0, 72, 41]","[2693, 702, 2751, 743]",1.0
land,TRT000428-PRV000003,TRT000428,#a476b1,61.17,53.73,2740.17,755.73,"[38, 26, 83, 83]","[2717, 728, 2762, 785]",1.0
land,TRT000429-PRV000001,TRT000429,#fbba66,12.77,5.8,3334.77,624.8,"[0, 0, 27, 13]","[3322, 619, 3349, 632]",1.13
land,TRT000430-PRV000001,TRT000430,#a962b2,10.39,10.9,3377.39,641.9,"[0, 0, 22, 25]","[3367, 631, 3389, 656]",1.0
land,TRT000431-PRV000001,TRT000431,#1b9868,18.03,11.57,4906.03,644.57,"[0, 0, 37, 28]","[4888, 633, 4925, 661]",0.79
ocean,TRT000432-PRV000001,TRT000432,#101b9b,13.95,5.64,4880.95,644.64,"[0, 0, 27, 14]","[4867, 639, 4894, 653]",0.59
land,TRT000433-PRV000001,TRT000433,#3e9f0a,17.68,20.12,4864.68,662.12,"[0, 0, 36, 44]","[4847, 642, 4883, 686]",0.85
land,TRT000434-PRV000001,TRT000434,#9dad22,55.25,70.6,4030.25,832.6,"[35, 47, 84, 92]","[4010, 809, 4059, 854]",1.0
land,TRT000434-PRV000002,TRT000434,#7ec496,18.54,64.71,3993.54,826.71,"[0, 44, 38, 85]","[3975, 806, 4013, 847]",1.0
land,TRT000434-PRV000003,TRT000434,#a14cf6,52.64,21.71,4027.64,783.71,"[29, 0, 80, 48]","[4004, 762, 4055, 810]",1.0
land,TRT000434-PRV000004,TRT000434,#455783,24.04,31.96,3999.04,793.96,"[2, 5, 49, 56]","[3977, 767, 4024, 818]",1.0
land,TRT000434-PRV000005,TRT000434,#6a0645,78.76,45.79,4053.76,807.79,"[56, 18, 95, 73]","[4031, 780, 4070, 835]",1.0
land,TRT000435-PRV000001,TRT000435,#05915e,68.44,26.11,3995.44,710.11,"[44, 0, 92, 48]","[3971, 684, 4019, 732]",1.0
land,TRT000435-PRV000002,TRT000435,#d9adee,73.44,63.87,4000.44,747.87,"[56, 44, 92, 88]","[3983, 728, 4019, 772]",1.0
land,TRT000435-PRV000003,TRT000435,#99cb47,44.65,69.9,3971.65,753.9,"[18, 50, 64, 94]","[3945, 734, 3991, 778]",1.0
land,TRT000435-PRV000004,TRT000435,#28e17f,32.89,44.73,3959.89,728.73,"[0, 19, 57, 66]","[3927, 703, 3984, 750]",1.0
land,TRT000436-PRV000001,TRT000436,#cb9b70,73.62,49.98,3960.62,784.98,"[49, 24, 94, 78]","[3936, 759, 3981, 813]",1.0
land,TRT000436-PRV000002,TRT000436,#8f80a3,43.8,65.76,3930.8,800.76,"[24, 43, 65, 90]","[3911, 778, 3952, 825]",1.0
land,TRT000436-PRV000003,TRT000436,#1d6123,40.51,21.7,3927.51,756.7,"[17, 0, 66, 45]","[3904, 735, 3953, 780]",1.0
land,TRT000436-PRV000004,TRT000436,#765164,59.99,92.62,3946.99,827.62,"[23, 71, 90, 114]","[3910, 806, 3977, 849]",1.0
land,TRT000436-PRV000005,TRT000436,#92f5ab,18.46,77.37,3905.46,812.37,"[0, 58, 35, 103]","[3887, 793, 3922, 838]",1.0
land,TRT000437-PRV000001,TRT000437,#f11760,25.45,53.51,3979.45,891.51,"[4, 36, 51, 73]","[3958, 874, 4005, 911]",1.0
land,TRT000437-PRV000002,TRT000437,#848a68,64.78,72.6,4018.78,910.6,"[44, 53, 90, 96]","[3998, 891, 4044, 934]",1.0
land,TRT000437-PRV000003,TRT000437,#446179,74.25,40.73,4028.25,878.73,"[55, 14, 88, 64]","[4009, 852, 4042, 902]",1.0
land,TRT000437-PRV000004,TRT000437,#7d42a5,19.85,19.45,3973.85,857.45,"[0, 0, 43, 40]","[3954, 838, 3997, 878]",1.0
land,TRT000437-PRV000005,TRT000437,#4e9121,31.03,85.21,3985.03,923.21,"[10, 69, 53, 105]","[3964, 907, 4007, 943]",1.0
land,TRT000437-PRV000006,TRT000437,#382b26,52.06,26.81,4006.06,864.81,"[35, 4, 75, 53]","[3989, 842, 4029, 891]",1.0
land,TRT000438-PRV000001,TRT000438,#b0d151,63.0,31.0,4035.0,649.0,"[63, 31, 64, 32]","[4035, 649, 4036, 650]",1.0
land,TRT000438-PRV000002,TRT000438,#4d6453,62.03,53.93,4034.03,671.93,"[38, 17, 90, 85]","[4010, 635, 4062, 703]",1.0
land,TRT000438-PRV000003,TRT000438,#c5c4cc,36.36,24.32,4008.36,642.32,"[0, 0, 78, 47]","[3972, 618, 4050, 665]",1.0
land,TRT000438-PRV000004,TRT000438,#9fcfcb,28.84,58.97,4000.84,676.97,"[11, 43, 46, 79]","[3983, 661, 4018, 697]",1.0
land,TRT000439-PRV000001,TRT000439,#7a3fd7,48.25,20.04,4113.25,760.04,"[25, 0, 71, 42]","[4090, 740, 4136, 782]",1.0
land,TRT000439-PRV000002,TRT000439,#023d09,61.49,78.83,4126.49,818.83,"[37, 49, 83, 108]","[4102, 789, 4148, 848]",1.0
land,TRT000439-PRV000003,TRT000439,#43e6be,33.0,84.0,4098.0,824.0,"[33, 84, 34, 85]","[4098, 824, 4099, 825]",1.0
land,TRT000439-PRV000004,TRT000439,#5c8b4d,36.82,66.83,4101.82,806.83,"[8, 39, 64, 97]","[4073, 779, 4129, 837]",1.0
land,TRT000439-PRV000005,TRT000439,#eedcca,16.99,47.93,4081.99,787.93,"[0, 18, 39, 85]","[4065, 758, 4104, 825]",1.0
land,TRT000439-PRV000006,TRT000439,#899635,75.19,29.45,4140.19,769.45,"[59, 5, 94, 53]","[4124, 745, 4159, 793]",1.0
land,TRT000440-PRV000001,TRT000440,#1115f8,64.35,57.85,4080.35,742.85,"[43, 40, 91, 80]","[4059, 725, 4107, 765]",1.0
land,TRT000440-PRV000002,TRT000440,#afa091,20.32,65.62,4036.32,750.62,"[0, 48, 43, 89]","[4016, 733, 4059, 774]",1.0
land,TRT000440-PRV000003,TRT000440,#434783,46.03,80.68,4062.03,765.68,"[27, 61, 67, 99]","[4043, 746, 4083, 784]",1.0
land,TRT000440-PRV000004,TRT000440,#d0edca,43.34,23.63,4059.34,708.63,"[24, 0, 67, 52]","[4040, 685, 4083, 737]",1.0
land,TRT000440-PRV000005,TRT000440,#052fca,16.22,32.55,4032.22,717.55,"[0, 9, 35, 54]","[4016, 694, 4051, 739]",1.0
land,TRT000441-PRV000001,TRT000441,#6e8171,16.7,58.98,4054.7,882.98,"[0, 40, 37, 82]","[4038, 864, 4075, 906]",1.0
land,TRT000441-PRV000002,TRT000441,#d2fa9f,54.73,67.69,4092.73,891.69,"[33, 47, 81, 94]","[4071, 871, 4119, 918]",1.0
land,TRT000441-PRV000003,TRT000441,#12a0f0,26.71,89.12,4064.71,913.12,"[4, 71, 52, 108]","[4042, 895, 4090, 932]",1.0
land,TRT000441-PRV000004,TRT000441,#a7695d,22.32,27.01,4060.32,851.01,"[0, 0, 39, 48]","[4038, 824, 4077, 872]",1.0
land,TRT000441-PRV000005,TRT000441,#7f8771,53.48,26.05,4091.48,850.05,"[37, 2, 79, 47]","[4075, 826, 4117, 871]",1.0
land,TRT000441-PRV000006,TRT000441,#86cfb3,85.05,44.56,4123.05,868.56,"[63, 19, 111, 73]","[4101, 843, 4149, 897]",1.0
land,TRT000442-PRV000001,TRT000442,#8dc3c5,43.72,22.36,4174.72,778.36,"[17, 0, 77, 46]","[4148, 756, 4208, 802]",1.0
land,TRT000442-PRV000002,TRT000442,#8dddfe,57.06,59.61,4188.06,815.61,"[37, 37, 80, 83]","[4168, 793, 4211, 839]",1.0
land,TRT000442-PRV000003,TRT000442,#933050,22.86,61.06,4153.86,817.06,"[4, 34, 39, 83]","[4135, 790, 4170, 839]",1.0
land,TRT000442-PRV000004,TRT000442,#1936b0,23.31,92.35,4154.31,848.35,"[0, 77, 47, 112]","[4131, 833, 4178, 868]",1.0
land,TRT000443-PRV000001,TRT000443,#867773,16.12,31.06,3995.12,952.06,"[0, 14, 32, 51]","[3979, 935, 4011, 972]",1.0
land,TRT000443-PRV000002,TRT000443,#568007,53.35,20.19,4032.35,941.19,"[26, 0, 90, 45]","[4005, 921, 4069, 966]",1.0
land,TRT000443-PRV000003,TRT000443,#0f76fc,73.23,50.19,4052.23,971.19,"[49, 10, 95, 85]","[4028, 931, 4074, 1006]",1.0
land,TRT000443-PRV000004,TRT000443,#581baf,73.0,20.0,4052.0,941.0,"[73, 20, 74, 21]","[4052, 941, 4053, 942]",1.0
land,TRT000443-PRV000005,TRT000443,#0cdb0e,31.57,60.07,4010.57,981.07,"[9, 40, 50, 87]","[3988, 961, 4029, 1008]",1.0
land,TRT000443-PRV000006,TRT000443,#9eee17,53.99,95.52,4032.99,1016.52,"[28, 71, 88, 126]","[4007, 992, 4067, 1047]",1.0
land,TRT000444-PRV000001,TRT000444,#3f4492,28.22,31.75,3391.22,683.75,"[0, 0, 67, 65]","[3363, 652, 3430, 717]",1.0
land,TRT000444-PRV000002,TRT000444,#dc394e,36.0,19.0,3399.0,671.0,"[36, 19, 37, 20]","[3399, 671, 3400, 672]",1.0
land,TRT000445-PRV000001,TRT000445,#803e72,6.86,6.8,3369.86,658.8,"[0, 0, 15, 14]","[3363, 652, 3378, 666]",0.58
land,TRT000446-PRV000001,TRT000446,#778751,4.57,8.68,3367.57,672.68,"[0, 0, 10, 19]","[3363, 664, 3373, 683]",0.7
land,TRT000447-PRV000001,TRT000447,#ad8cd9,66.49,62.51,3143.49,768.51,"[51, 35, 89, 87]","[3128, 741, 3166, 793]",1.0
land,TRT000447-PRV000002,TRT000447,#b15544,46.0,89.17,3123.0,795.17,"[28, 73, 67, 108]","[3105, 779, 3144, 814]",1.0
land,TRT000447-PRV000003,TRT000447,#fc58f3,34.55,61.02,3111.55,767.02,"[14, 46, 53, 83]","[3091, 752, 3130, 789]",1.0
land,TRT000447-PRV000004,TRT000447,#27a54d,29.83,26.1,3106.83,732.1,"[0, 0, 66, 48]","[3077, 706, 3143, 754]",1.0
land,TRT000447-PRV000005,TRT000447,#f10e79,88.12,47.11,3165.12,753.11,"[64, 26, 119, 70]","[3141, 732, 3196, 776]",1.0
land,TRT000448-PRV000001,TRT000448,#aa4f0d,26.61,69.3,3141.61,825.3,"[0, 45, 55, 96]","[3115, 801, 3170, 852]",1.0
land,TRT000448-PRV000002,TRT000448,#a1ce16,47.37,42.63,3162.37,798.63,"[22, 19, 68, 67]","[3137, 775, 3183, 823]",1.0
land,TRT000448-PRV000003,TRT000448,#a94d19,76.81,54.51,3191.81,810.51,"[55, 36, 93, 74]","[3170, 792, 3208, 830]",1.0
land,TRT000448-PRV000004,TRT000448,#0a035a,76.6,18.97,3191.6,774.97,"[53, 0, 93, 36]","[3168, 756, 3208, 792]",1.0
land,TRT000448-PRV000005,TRT000448,#402c44,70.21,88.16,3185.21,844.16,"[44, 68, 93, 111]","[3159, 824, 3208, 867]",1.0
land,TRT000449-PRV000001,TRT000449,#312599,73.48,48.42,3160.48,706.42,"[56, 25, 93, 75]","[3143, 683, 3180, 733]",1.0
land,TRT000449-PRV000002,TRT000449,#2bc4bd,62.71,16.36,3149.71,674.36,"[41, 0, 85, 36]","[3128, 658, 3172, 694]",1.0
land,TRT000449-PRV000003,TRT000449,#aeb7c7,34.92,49.7,3121.92,707.7,"[0, 29, 64, 76]","[3087, 687, 3151, 734]",1.0
land,TRT000449-PRV000004,TRT000449,#f092c2,99.91,23.01,3186.91,681.01,"[81, 3, 123, 39]","[3168, 661, 3210, 697]",1.0
land,TRT000449-PRV000005,TRT000449,#052766,105.74,51.91,3192.74,709.91,"[89, 34, 121, 71]","[3176, 692, 3208, 729]",1.0
land,TRT000449-PRV000006,TRT000449,#b2f8cf,97.52,78.63,3184.52,736.63,"[64, 61, 121, 98]","[3151, 719, 3208, 756]",1.0
land,TRT000450-PRV000001,TRT000450,#356273,46.12,59.57,3057.12,781.57,"[22, 35, 71, 87]","[3033, 757, 3082, 809]",1.0
land,TRT000450-PRV000002,TRT000450,#76116f,24.1,77.81,3035.1,799.81,"[0, 55, 49, 97]","[3011, 777, 3060, 819]",1.0
land,TRT000450-PRV000003,TRT000450,#f487c7,64.17,31.66,3075.17,753.66,"[39, 0, 87, 57]","[3050, 722, 3098, 779]",1.0
land,TRT000450-PRV000004,TRT000450,#d0bffa,82.09,79.05,3093.09,801.05,"[56, 52, 104, 108]","[3067, 774, 3115, 830]",1.0
land,TRT000451-PRV000001,TRT000451,#85aa19,56.82,55.22,3020.82,767.22,"[39, 32, 83, 88]","[3003, 744, 3047, 800]",1.0
land,TRT000451-PRV000002,TRT000451,#0523f3,28.94,68.65,2992.94,780.65,"[2, 51, 53, 95]","[2966, 763, 3017, 807]",1.0
land,TRT000451-PRV000003,TRT000451,#78156b,24.41,36.77,2988.41,748.77,"[0, 23, 50, 55]","[2964, 735, 3014, 767]",1.0
land,TRT000451-PRV000004,TRT000451,#8c8d72,75.22,22.65,3039.22,734.65,"[47, 4, 112, 47]","[3011, 716, 3076, 759]",1.0
land,TRT000451-PRV000005,TRT000451,#9c8f06,26.35,11.86,2990.35,723.86,"[4, 0, 51, 23]","[2968, 712, 3015, 735]",1.0
land,TRT000452-PRV000001,TRT000452,#87e23f,104.26,47.33,3066.26,702.33,"[82, 27, 131, 67]","[3044, 682, 3093, 722]",1.0
land,TRT000452-PRV000002,TRT000452,#3a654e,74.35,22.04,3036.35,677.04,"[52, 3, 100, 46]","[3014, 658, 3062, 701]",1.0
land,TRT000452-PRV000003,TRT000452,#34bf62,30.15,31.83,2992.15,686.83,"[0, 0, 54, 61]","[2962, 655, 3016, 716]",1.0
land,TRT000452-PRV000004,TRT000452,#b24155,58.8,48.38,3020.8,703.38,"[33, 26, 82, 63]","[2995, 681, 3044, 718]",1.0
land,TRT000453-PRV000001,TRT000453,#48e616,8.28,20.22,3361.28,688.22,"[0, 0, 18, 42]","[3353, 668, 3371, 710]",1.0
land,TRT000454-PRV000001,TRT000454,#e759bb,168.38,85.56,1369.38,920.56,"[142, 68, 199, 109]","[1343, 903, 1400, 944]",1.0
land,TRT000454-PRV000002,TRT000454,#f7f6bd,109.57,69.18,1310.57,904.18,"[84, 44, 132, 93]","[1285, 879, 1333, 928]",1.0
land,TRT000454-PRV000003,TRT000454,#c88b1b,191.68,55.38,1392.68,890.38,"[170, 37, 224, 83]","[1371, 872, 1425, 918]",1.0
land,TRT000454-PRV000004,TRT000454,#d9a520,149.21,65.0,1350.21,900.0,"[129, 46, 173, 86]","[1330, 881, 1374, 921]",1.0
land,TRT000454-PRV000005,TRT000454,#feecaa,209.5,23.41,1410.5,858.41,"[193, 3, 226, 48]","[1394, 838, 1427, 883]",1.0
land,TRT000454-PRV000006,TRT000454,#2bbd6d,73.91,57.85,1274.91,892.85,"[52, 32, 100, 88]","[1253, 867, 1301, 923]",1.0
land,TRT000454-PRV000007,TRT000454,#f70842,233.65,25.05,1434.65,860.05,"[216, 0, 256, 57]","[1417, 835, 1457, 892]",1.0
land,TRT000454-PRV000008,TRT000454,#ebbf51,34.78,49.35,1235.78,884.35,"[0, 32, 60, 75]","[1201, 867, 1261, 910]",1.0
land,TRT000455-PRV000001,TRT000455,#ceb1c8,66.53,156.57,1204.53,863.57,"[45, 137, 91, 181]","[1183, 844, 1229, 888]",1.0
land,TRT000455-PRV000002,TRT000455,#e3dd33,39.95,142.8,1177.95,849.8,"[24, 120, 58, 168]","[1162, 827, 1196, 875]",1.0
land,TRT000455-PRV000003,TRT000455,#ca56a5,24.7,98.57,1162.7,805.57,"[0, 77, 46, 125]","[1138, 784, 1184, 832]",1.0
land,TRT000455-PRV000004,TRT000455,#811de9,58.02,89.26,1196.02,796.26,"[39, 68, 79, 109]","[1177, 775, 1217, 816]",1.0
land,TRT000455-PRV000005,TRT000455,#3156b6,95.86,127.59,1233.86,834.59,"[78, 112, 119, 151]","[1216, 819, 1257, 858]",1.0
land,TRT000455-PRV000006,TRT000455,#a0acbf,64.64,118.93,1202.64,825.93,"[41, 100, 85, 137]","[1179, 807, 1223, 844]",1.0
land,TRT000455-PRV000007,TRT000455,#f4ab30,38.15,64.15,1176.15,771.15,"[10, 38, 58, 86]","[1148, 745, 1196, 793]",1.0
land,TRT000455-PRV000008,TRT000455,#8437e6,77.43,62.46,1215.43,769.46,"[57, 44, 104, 86]","[1195, 751, 1242, 793]",1.0
land,TRT000455-PRV000009,TRT000455,#6de108,129.32,74.03,1267.32,781.03,"[104, 52, 157, 104]","[1242, 759, 1295, 811]",1.0
land,TRT000455-PRV000010,TRT000455,#8362cb,99.54,95.25,1237.54,802.25,"[77, 71, 125, 114]","[1215, 778, 1263, 821]",1.0
land,TRT000455-PRV000011,TRT000455,#a965fb,75.59,23.86,1213.59,730.86,"[47, 0, 101, 46]","[1185, 707, 1239, 753]",1.0
land,TRT000455-PRV000012,TRT000455,#1d11c8,104.24,42.38,1242.24,749.38,"[83, 11, 126, 70]","[1221, 718, 1264, 777]",1.0
land,TRT000456-PRV000001,TRT000456,#b8e28a,31.36,92.77,1128.36,768.77,"[6, 72, 57, 120]","[1103, 748, 1154, 796]",1.0
land,TRT000456-PRV000002,TRT000456,#1c51cd,20.21,55.34,1117.21,731.34,"[0, 32, 48, 80]","[1097, 708, 1145, 756]",1.0
land,TRT000456-PRV000003,TRT000456,#603b8a,25.33,17.04,1122.33,693.04,"[4, 0, 51, 36]","[1101, 676, 1148, 712]",1.0
land,TRT000456-PRV000004,TRT000456,#fbf28c,58.95,72.99,1155.95,748.99,"[38, 52, 85, 101]","[1135, 728, 1182, 777]",1.0
land,TRT000456-PRV000005,TRT000456,#b549f7,54.34,28.34,1151.34,704.34,"[33, 0, 77, 54]","[1130, 676, 1174, 730]",1.0
